venue_name,title,description,weekday,start_time,end_time,price,currency,restrictions,category,confidence,source_snippet,source_url
Krispy Kreme,Special,,,,,,,,,low,Iced Mocha Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/iced-coffee-and-espresso
Krispy Kreme,Special,,,,,,,,,low,OrderDeliveryOrderPickupMenuSHOPSREWARDSGIFT CARDSCoffee & DrinksDaily selection varies by shopAllLimited-TimeHot Coffee & EspressoIced Coffee & EspressoFrozen LattesChillersHot ChocolateBrew BoxFrozen Golden Snitch™ LatteFrozen Pumpkin Spi,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Coffee & DrinksDaily selection varies by shopAllLimited-TimeHot Coffee & EspressoIced Coffee & EspressoFrozen LattesChillersHot ChocolateBrew BoxFrozen Golden Snitch™ LatteFrozen Pumpkin Spice LatteFrozen Specialty LatteFrozen Vanilla Speci,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Golden Snitch™ LatteFrozen Pumpkin Spice LatteFrozen Specialty LatteFrozen Vanilla Specialty LatteFrozen Original Glazed® Specialty LatteFrozen Caramel Specialty LatteFrozen Caramel Mocha Specialty LatteFrozen Mocha Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Vanilla Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Vanilla Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Vanilla Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Vanilla Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Original Glazed® Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Original Glazed® Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Original Glazed® Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Original Glazed® Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Caramel Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Caramel Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Caramel Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Caramel Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Caramel Mocha Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Caramel Mocha Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Caramel Mocha Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Caramel Mocha Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Mocha Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Mocha Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Mocha Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
Krispy Kreme,Special,,,,,,,,,low,Frozen Mocha Specialty Latte,https://www.krispykreme.com/menu/coffee-and-drinks/frozen-lattes
The Salty Donut,Special,,,,,,,,,low,"Download our app or join our Rewards program to access exclusive items + perks! LocationsMenuAboutRewardsShop MerchCateringOrder nowSelect a menuUsing nothing but the highest quality ingredients, we craft inventive menus showcasing a variet",https://www.saltydonut.com/menu
The Salty Donut,Special,,,,,,,,,low,"Download our app or join our Rewards program to access exclusive items + perks! LocationsMenuAboutRewardsShop MerchCateringOrder nowSelect a menuUsing nothing but the highest quality ingredients, we craft inventive menus showcasing a variet",https://www.saltydonut.com/menu
The Salty Donut,Special,,,,,,,,,low,"Download our app or join our Rewards program to access exclusive items + perks! LocationsMenuAboutRewardsShop MerchCateringOrder nowSelect a menuUsing nothing but the highest quality ingredients, we craft inventive menus showcasing a variet",https://www.saltydonut.com/menu
The Salty Donut,Special,,,,,,,,,low,"Subscribe to our mailing list to receive news and special offersYour email addressSubscribeBy signing up, you agree to The Salty's Privacy Policy",https://www.saltydonut.com/menu
The Salty Donut,Special,,,,,,,,,low,"Subscribe to our mailing list to receive news and special offersYour email addressSubscribeBy signing up, you agree to The Salty's Privacy Policy",https://www.saltydonut.com/menu
The Salty Donut,Special,,,,,,,,,low,"Subscribe to our mailing list to receive news and special offersYour email addressSubscribeBy signing up, you agree to The Salty's Privacy Policy",https://www.saltydonut.com/menu
The Salty Donut,Special,,,,,,,,,low,Subscribe to our mailing list to receive news and special offers,https://www.saltydonut.com/menu
(Unnamed),Special,,,,,3.49,USD,,tacos;bbq,medium,.nav-v8 .nav-tab:nth-child(n+6) { -webkit-box-ordinal-group: 3; order: 3; } .navbar.nav-v6.nav-v8 .desktop-navigation .header-logo { top: 0px; } .navbar.nav-v6.nav-v8.nav-scroll .desktop-navigation .header-logo { top: 0px; } .navbar.nav-v6 ,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Specials,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Toggle navigationFacebook pageInstagram pageYelp page Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Toggle navigationFacebook pageInstagram pageYelp page Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Specials,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,3.49,USD,,tacos;bbq,medium,"Our MenuMenuCatering MenuThe Consumer Advisory: *Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase the risk of food-borne illness, especially if you have preexisting medical conditions.MunchiesChips & Sal",https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,3.49,USD,,tacos;bbq,medium,"The Consumer Advisory: *Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase the risk of food-borne illness, especially if you have preexisting medical conditions.MunchiesChips & Salsa$3.49Chips are made fre",https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,3.49,USD,,tacos;bbq,medium,"The Consumer Advisory: *Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase the risk of food-borne illness, especially if you have preexisting medical conditions.MunchiesChips & Salsa$3.49Chips are made fre",https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,3.49,USD,,tacos;bbq,medium,"The Consumer Advisory: *Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase the risk of food-borne illness, especially if you have preexisting medical conditions.MunchiesChips & Salsa$3.49Chips are made fre",https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,"The Consumer Advisory: *Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase the risk of food-borne illness, especially if you have preexisting medical conditions.",https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,"The Consumer Advisory: *Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase the risk of food-borne illness, especially if you have preexisting medical conditions.",https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,"The Consumer Advisory: *Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase the risk of food-borne illness, especially if you have preexisting medical conditions.",https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,2.50,USD,,drinks;happy_hour,medium,.nav-v8 .nav-tab:nth-child(n+6) { -webkit-box-ordinal-group: 3; order: 3; } .navbar.nav-v6.nav-v8 .desktop-navigation .header-logo { top: 0px; } .navbar.nav-v6.nav-v8.nav-scroll .desktop-navigation .header-logo { top: 0px; } .navbar.nav-v6 ,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Specials,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Toggle navigationFacebook pageInstagram pageYelp page Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Toggle navigationFacebook pageInstagram pageYelp page Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Specials,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,Monday,11:00,21:00,3,USD,,tacos;drinks;happy_hour,high,.nav-v8 .nav-tab:nth-child(n+6) { -webkit-box-ordinal-group: 3; order: 3; } .navbar.nav-v6.nav-v8 .desktop-navigation .header-logo { top: 0px; } .navbar.nav-v6.nav-v8.nav-scroll .desktop-navigation .header-logo { top: 0px; } .navbar.nav-v6 ,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Specials,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Toggle navigationFacebook pageInstagram pageYelp page Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Toggle navigationFacebook pageInstagram pageYelp page Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Specials,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Monday,11:00,21:00,3,USD,,tacos;drinks;happy_hour,high,"SpecialsMonday September 8th Start the week off the right way at Phat Burrito! Try our Monday Burrito of the Day, the California Burrito. And wash it down with $3 Domestic Beer. 11:00 AM - 09:00 PM Tuesday September 9th $3 Mexican Beer on T",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Monday,11:00,21:00,3,USD,,tacos;drinks;happy_hour,high,"SpecialsMonday September 8th Start the week off the right way at Phat Burrito! Try our Monday Burrito of the Day, the California Burrito. And wash it down with $3 Domestic Beer. 11:00 AM - 09:00 PM Tuesday September 9th $3 Mexican Beer on T",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Monday,11:00,21:00,3,USD,,tacos;drinks;happy_hour,high,"SpecialsMonday September 8th Start the week off the right way at Phat Burrito! Try our Monday Burrito of the Day, the California Burrito. And wash it down with $3 Domestic Beer. 11:00 AM - 09:00 PM Tuesday September 9th $3 Mexican Beer on T",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Monday,11:00,21:00,3,USD,,tacos;drinks;happy_hour,high,"SpecialsMonday September 8th Start the week off the right way at Phat Burrito! Try our Monday Burrito of the Day, the California Burrito. And wash it down with $3 Domestic Beer. 11:00 AM - 09:00 PM Tuesday September 9th $3 Mexican Beer on T",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Specials,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Monday,11:00,21:00,3,USD,,drinks;happy_hour,high,"Monday September 8th Start the week off the right way at Phat Burrito! Try our Monday Burrito of the Day, the California Burrito. And wash it down with $3 Domestic Beer. 11:00 AM - 09:00 PM",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Monday,11:00,21:00,3,USD,,drinks;happy_hour,high,"Monday September 8th Start the week off the right way at Phat Burrito! Try our Monday Burrito of the Day, the California Burrito. And wash it down with $3 Domestic Beer. 11:00 AM - 09:00 PM",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Monday,,,,,,,medium,Monday September 8th,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Monday,11:00,21:00,3,USD,,drinks;happy_hour,high,"Start the week off the right way at Phat Burrito! Try our Monday Burrito of the Day, the California Burrito. And wash it down with $3 Domestic Beer. 11:00 AM - 09:00 PM",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Monday,,,3,USD,,drinks;happy_hour,medium,"Start the week off the right way at Phat Burrito! Try our Monday Burrito of the Day, the California Burrito. And wash it down with $3 Domestic Beer.",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Tuesday,11:00,21:00,3,USD,,drinks;happy_hour,high,Tuesday September 9th $3 Mexican Beer on Tuesdays. Need we say more? 11:00 AM - 09:00 PM,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Tuesday,11:00,21:00,3,USD,,drinks;happy_hour,high,Tuesday September 9th $3 Mexican Beer on Tuesdays. Need we say more? 11:00 AM - 09:00 PM,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Tuesday,,,,,,,medium,Tuesday September 9th,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Tuesday,11:00,21:00,3,USD,,drinks;happy_hour,high,$3 Mexican Beer on Tuesdays. Need we say more? 11:00 AM - 09:00 PM,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Tuesday,,,3,USD,,drinks;happy_hour,medium,$3 Mexican Beer on Tuesdays. Need we say more?,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Wednesday,11:00,21:00,5,USD,,drinks;happy_hour,high,"Wednesday September 10th Come unwind at Phat Burrito on Wednesdays! $5 Craft Beers, creating the perfect pairing for our mouthwatering burritos! 11:00 AM - 09:00 PM",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Wednesday,11:00,21:00,5,USD,,drinks;happy_hour,high,"Wednesday September 10th Come unwind at Phat Burrito on Wednesdays! $5 Craft Beers, creating the perfect pairing for our mouthwatering burritos! 11:00 AM - 09:00 PM",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Wednesday,,,,,,,medium,Wednesday September 10th,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Wednesday,11:00,21:00,5,USD,,drinks;happy_hour,high,"Come unwind at Phat Burrito on Wednesdays! $5 Craft Beers, creating the perfect pairing for our mouthwatering burritos! 11:00 AM - 09:00 PM",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Wednesday,,,5,USD,,drinks;happy_hour,medium,"Come unwind at Phat Burrito on Wednesdays! $5 Craft Beers, creating the perfect pairing for our mouthwatering burritos!",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Thursday,11:00,21:00,5,USD,,drinks;happy_hour,high,Thursday September 11th Join us for Thursday's special at Phat Burrito: Dive into our delicious Phat Wrap Supreme while enjoying our $5 Draft Beer special. It’s the perfect midweek escape to delight your taste buds! 11:00 AM - 09:00 PM,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Thursday,11:00,21:00,5,USD,,drinks;happy_hour,high,Thursday September 11th Join us for Thursday's special at Phat Burrito: Dive into our delicious Phat Wrap Supreme while enjoying our $5 Draft Beer special. It’s the perfect midweek escape to delight your taste buds! 11:00 AM - 09:00 PM,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Thursday,,,,,,,medium,Thursday September 11th,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Thursday,11:00,21:00,5,USD,,drinks;happy_hour,high,Join us for Thursday's special at Phat Burrito: Dive into our delicious Phat Wrap Supreme while enjoying our $5 Draft Beer special. It’s the perfect midweek escape to delight your taste buds! 11:00 AM - 09:00 PM,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Thursday,,,5,USD,,drinks;happy_hour,medium,Join us for Thursday's special at Phat Burrito: Dive into our delicious Phat Wrap Supreme while enjoying our $5 Draft Beer special. It’s the perfect midweek escape to delight your taste buds!,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Friday,11:00,21:00,7,USD,,tacos,high,"Friday September 12th Kick off your weekend with our Friday special at Phat Burrito: Savor the rich flavors of our Birria Tacos paired with a refreshing margarita. Our Phat Margaritas are only $7 on Fridays, $10 for a Fish Bowl. It's the pe",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Friday,11:00,21:00,7,USD,,tacos,high,"Friday September 12th Kick off your weekend with our Friday special at Phat Burrito: Savor the rich flavors of our Birria Tacos paired with a refreshing margarita. Our Phat Margaritas are only $7 on Fridays, $10 for a Fish Bowl. It's the pe",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Friday,,,,,,,medium,Friday September 12th,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Friday,11:00,21:00,7,USD,,tacos,high,"Kick off your weekend with our Friday special at Phat Burrito: Savor the rich flavors of our Birria Tacos paired with a refreshing margarita. Our Phat Margaritas are only $7 on Fridays, $10 for a Fish Bowl. It's the perfect way to start you",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Friday,,,7,USD,,tacos,medium,"Kick off your weekend with our Friday special at Phat Burrito: Savor the rich flavors of our Birria Tacos paired with a refreshing margarita. Our Phat Margaritas are only $7 on Fridays, $10 for a Fish Bowl. It's the perfect way to start you",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
Cakeable Cafe,Special,,monday,16:00,15:00,,,,wings,medium,Skip to content Primary MenuAboutAbout UsFAQsNewsGalleryEmploymentApply NowHire a Cakeable GradBuy OnlineLocationParking InfoGiveDonateVolunteerContactEvent RequestCakeable ToursAboutAbout UsFAQsNewsGalleryEmploymentApply NowHire a Cakeable,https://wearecakeable.org/contact/event-request/
Cakeable Cafe,Special,,,,,,,,,low,"Want us to attend your event? Request Cakeable for Your EventEvent requestPlease note: We only attend informational events; we no longer sell baked goods at markets. var gform;gform||(document.addEventListener(""gform_main_scripts_loaded"",fu",https://wearecakeable.org/contact/event-request/
Cakeable Cafe,Special,,,,,,,,,low,"<img decoding=""async"" src=""https://wearecakeable.org/wp-content/uploads/2024/02/navy-heart.svg"" alt="""" class=""animate__animated"" data-animation=""fadeIn"" data-duration=""1.5s""/>“This cafe combines a fantastic concept with exceptional coffee q",https://wearecakeable.org/contact/event-request/
Cakeable Cafe,Special,,,,,,,,,low,"<img decoding=""async"" src=""https://wearecakeable.org/wp-content/uploads/2024/02/navy-heart.svg"" alt="""" class=""animate__animated"" data-animation=""fadeIn"" data-duration=""1.5s""/>“This cafe combines a fantastic concept with exceptional coffee q",https://wearecakeable.org/contact/event-request/
Cakeable Cafe,Special,,,,,,,,,low,"<img decoding=""async"" src=""https://wearecakeable.org/wp-content/uploads/2024/02/navy-heart.svg"" alt="""" class=""animate__animated"" data-animation=""fadeIn"" data-duration=""1.5s""/>“This cafe combines a fantastic concept with exceptional coffee q",https://wearecakeable.org/contact/event-request/
Cakeable Cafe,Special,,,,,,,,,low,"<img decoding=""async"" src=""https://wearecakeable.org/wp-content/uploads/2024/02/navy-heart.svg"" alt="""" class=""animate__animated"" data-animation=""fadeIn"" data-duration=""1.5s""/>“This cafe combines a fantastic concept with exceptional coffee q",https://wearecakeable.org/contact/event-request/
Cakeable Cafe,Special,,,,,,,,,low,"“This cafe combines a fantastic concept with exceptional coffee quality. Situated perfectly for a quick grab-and-go, it’s an ideal pitstop on your way to work.”“Had a great experience visiting the Cakeable Cafe for the first time! Coffee an",https://wearecakeable.org/contact/event-request/
Cakeable Cafe,Special,,,,,,,,,low,"“This cafe combines a fantastic concept with exceptional coffee quality. Situated perfectly for a quick grab-and-go, it’s an ideal pitstop on your way to work.”",https://wearecakeable.org/contact/event-request/
Cakeable Cafe,Special,,,,,,,,,low,"Follow us @wearecakeable 🌟 WE’VE HIT 50! 🌟 It was a big week as we <img decoding=""async"" src=""https://i0.wp.com/wearecakeable.org/wp-content/plugins/instagram-feed/img/placeholder.png"" alt=""🌟 WE’VE HIT 50! 🌟 It was a big week as we grad",https://wearecakeable.org/contact/event-request/
Cakeable Cafe,Special,,,,,,,,,low,"Follow us @wearecakeable 🌟 WE’VE HIT 50! 🌟 It was a big week as we <img decoding=""async"" src=""https://i0.wp.com/wearecakeable.org/wp-content/plugins/instagram-feed/img/placeholder.png"" alt=""🌟 WE’VE HIT 50! 🌟 It was a big week as we grad",https://wearecakeable.org/contact/event-request/
Cakeable Cafe,Special,,,,,,,,,low,"Follow us @wearecakeable 🌟 WE’VE HIT 50! 🌟 It was a big week as we <img decoding=""async"" src=""https://i0.wp.com/wearecakeable.org/wp-content/plugins/instagram-feed/img/placeholder.png"" alt=""🌟 WE’VE HIT 50! 🌟 It was a big week as we grad",https://wearecakeable.org/contact/event-request/
Cakeable Cafe,Special,,,,,,,,,low,"🌟 WE’VE HIT 50! 🌟 It was a big week as we <img decoding=""async"" src=""https://i0.wp.com/wearecakeable.org/wp-content/plugins/instagram-feed/img/placeholder.png"" alt=""🌟 WE’VE HIT 50! 🌟 It was a big week as we graduated our 50th intern at ",https://wearecakeable.org/contact/event-request/
Cakeable Cafe,Special,,,,,,,,,low,"🌟 WE’VE HIT 50! 🌟 It was a big week as we <img decoding=""async"" src=""https://i0.wp.com/wearecakeable.org/wp-content/plugins/instagram-feed/img/placeholder.png"" alt=""🌟 WE’VE HIT 50! 🌟 It was a big week as we graduated our 50th intern at ",https://wearecakeable.org/contact/event-request/
Cakeable Cafe,Special,,,,,,,,,low,"🌟 WE’VE HIT 50! 🌟 It was a big week as we <img decoding=""async"" src=""https://i0.wp.com/wearecakeable.org/wp-content/plugins/instagram-feed/img/placeholder.png"" alt=""🌟 WE’VE HIT 50! 🌟 It was a big week as we graduated our 50th intern at ",https://wearecakeable.org/contact/event-request/
Cakeable Cafe,Special,,,,,,,,,low,"It’s September! That means warm flavors like app <img decoding=""async"" src=""https://i0.wp.com/wearecakeable.org/wp-content/plugins/instagram-feed/img/placeholder.png"" alt=""It’s September! That means warm flavors like apple, pumpkin and chai",https://wearecakeable.org/contact/event-request/
Cakeable Cafe,Special,,,,,,,,,low,"It’s September! That means warm flavors like app <img decoding=""async"" src=""https://i0.wp.com/wearecakeable.org/wp-content/plugins/instagram-feed/img/placeholder.png"" alt=""It’s September! That means warm flavors like apple, pumpkin and chai",https://wearecakeable.org/contact/event-request/
